id,parte,modulo_numero,modulo_titulo,numero,dificuldade,enunciado,codigo_placa,alternativa_correta,comentario,incorreta_1,incorreta_2,incorreta_3,fonte
p1-m1-q367,1,1,"Placas, Cores e Caminhos",367,dificil,"Uma placa azul com vários símbolos alinhados (hospital, restaurante, posto) indica:",,Conjunto de serviços disponíveis na área,Agrupamentos de serviços auxiliam planejamento.,Proibição de carga,Proximidade de obras,Local de pedágio,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q368,1,1,"Placas, Cores e Caminhos",368,intermediario,"“Ricardo está perdido e vê placa verde listando três cidades desconhecidas”.
Qual melhor interpretação?",,"Ela mostra os caminhos possíveis, cabendo escolher o desejado",Placas verdes orientam rotas mesmo sem familiaridade.,Não deve seguir,É área de risco,Indica parada obrigatória,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q369,1,1,"Placas, Cores e Caminhos",369,dificil,"“Durante trilha turística, Helena dirige e vê sequência de placas marrons com símbolos
naturais”. O que isso representa?",,Complexo turístico com vários atrativos,Placas marrons organizam oferta turística regional.,Via bloqueada,Curva perigosa,Restrição de tráfego,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q370,1,1,"Placas, Cores e Caminhos",370,dificil,"Quando duas vias se cruzam e ambas possuem placa “PARE”, o condutor deve",,Parar e ceder a passagem a quem chegou primeiro ao cruzamento.,"Nessa situação, aplica-se a regra de cortesia e prudência: cede passagem quem chega depois.",Avançar rapidamente.,Aguardar buzina do outro condutor.,Manter prioridade automática.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m1-q371,1,1,"Placas, Cores e Caminhos",371,facil,Como deve ser usada a faixa de aceleração?,,Acelerando gradualmente até atingir a velocidade da via principal.,Serve para ajustar a velocidade antes de se unir ao fluxo.,Parando para observar o trânsito.,Entrando direto na pista principal.,Reduzindo totalmente a velocidade.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m2-q1,1,2,Escolhas e Consequências,1,dificil,"Cassação da CNH ocorre, por exemplo, quando:",,"o condutor dirige com o direito de dirigir suspenso ou reincide em determinadas infrações
previstas no Código de Trânsito Brasileiro.","Conforme o art. 263, incisos I e II, do Código de Trânsito Brasileiro, a cassação da CNH ocorre
quando o condutor dirige com o direito de dirigir suspenso ou reincide, no período de 12 meses, em
determinadas infrações graves previstas na lei.",o condutor esquece de renovar a CNH dentro do prazo.,o condutor comete uma infração leve durante o período de suspensão.,o condutor acumula 20 pontos na CNH em um período de 12 meses.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m2-q2,1,2,Escolhas e Consequências,2,dificil,Qual a classificação de infração por dirigir sem possuir habilitação?,,Gravíssima.,Tipificação e medidas.,Leve.,Média.,Só advertência.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m2-q3,1,2,Escolhas e Consequências,3,dificil,"Caso o comprador de um veículo não realize a transferência obrigatória, caberá ao
vendedor (antigo proprietário) do veículo:",,"Comunicar a venda ao Detran, senão continua responsável por infrações e tributos até a
transferência.",Comunicação evita responsabilidade posterior. Art. 134 do CTB,Guardar o CRV e não falar nada.,Pagar o IPVA do novo dono.,Cancelar a placa.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m2-q4,1,2,Escolhas e Consequências,4,dificil,"É permitido transportar uma criança no colo, mesmo em trajeto curto?",,"Não, isso configura uma infração de trânsito",Art. 168 do CTB,"Não, porque ela se distrai facilmente.","Não, porque pode sujar o banco.","Não, porque o cinto fica frouxo.",/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m2-q5,1,2,Escolhas e Consequências,5,dificil,Quando cabe advertência por escrito?,,"Infrações leves ou médias, punidas com multa e sem outra infração nos últimos 12 meses.","Conforme dispõe o art. 267 do CTB, a penalidade de advertência por escrito deve ser imposta
para infração de natureza leve ou média, passível de multa, caso o condutor não tenha cometido nenhuma
outra infração nos últimos 12 (doze) meses.",Só gravíssima.,Em qualquer infração.,Apenas com sinistro.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m2-q6,1,2,Escolhas e Consequências,6,facil,"Maria possui permissão para dirigir e cometeu uma infração de natureza grave. O que
ocorre com o processo de obtenção da Carteira Nacional de Habilitação (CNH)?",,"Perde o direito de se obter a CNH e precisará reiniciar o processo para obtenção da CNH
novamente.","De acordo com o artigo 148, § 3º, do Código de Trânsito Brasileiro, o condutor que possui
Permissão para Dirigir perde o direito de obter a Carteira Nacional de Habilitação (CNH) definitiva caso cometa
infração grave, gravíssima ou seja reincidente em infração média durante o período permissionário.","Nada muda, ela conseguirá obter a CNH ao término de um ano.",Basta pagar uma taxa extra e segue.,Só precisa escrever uma carta ao Detran.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m2-q7,1,2,Escolhas e Consequências,7,dificil,É correto parar ou estacionar na esquina a menos de 5 metros do cruzamento?,,Não. Isso esconde o carro e aumenta o risco de batida.,"Conforme estabelece o art. 181, inciso I do CTB, estacionar o veículo nas esquinas e a menos
de 5 (cinco) metros do bordo do alinhamento da via transversal é considerado infração média, sujeita a multa e
remoção do veículo. A restrição de 5 metros visa garantir a segurança e a visibilidade dos motoristas nas
manobras de conversão e entrada no cruzamento.","Sim, se for rapidinho.","Sim, se ligar o pisca-alerta.","Sim, se deixar alguém dentro.",/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m2-q8,1,2,Escolhas e Consequências,8,facil,O que é infração de trânsito?,,Inobservância a qualquer preceito do CTB.,"Infração é violação expressa em lei, tratada no sistema de fiscalização.",Qualquer ato que desagrada outro condutor.,Só bater o carro em sinistro.,Um aviso sem efeito legal.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m2-q9,1,2,Escolhas e Consequências,9,dificil,O que significa a parada de um veículo de acordo com o Código de Trânsito Brasileiro?,,"Imobilizar o veículo por pouco tempo só para embarcar ou desembarcar, em local
permitido.","Parada: imobilização do veículo com a finalidade e pelo tempo estritamente necessário para
efetuar embarque ou desembarque de passageiros. Glossário do CTB",Largar o carro por horas na calçada.,Deixar o carro com motor ligado em qualquer lugar.,Parar no meio do cruzamento para telefonar.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m2-q10,1,2,Escolhas e Consequências,10,intermediario,Parar o carro a menos de cinco metros da esquina é:,,Infração de trânsito sujeita a multa.,"Reduz a visibilidade e aumenta o risco de colisão. Art. 181, inciso I do CTB",Permitido se for rápido.,Permitido à noite.,Aceitável em ruas pouco movimentadas.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m2-q11,1,2,Escolhas e Consequências,11,intermediario,Parar o veículo em vaga de idoso sem credencial que comprove essa condição é:,,Infração gravíssima.,"A multa protege o direito de mobilidade e acessibilidade. Art, 181, inciso XX do CTB",Permitido por poucos minutos.,Aceitável se for rápido.,Apenas advertência.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m2-q12,1,2,Escolhas e Consequências,12,facil,Parar o veículo sobre faixa de pedestre para embarque é:,,"Proibido e perigoso, obriga pedestres a desviar para a via.",Faixa é exclusiva para travessia segura. Art. 183 do CTB,Permitido se o motor estiver ligado.,Permitido se o passageiro for criança.,Permitido só por um minuto.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m2-q13,1,2,Escolhas e Consequências,13,facil,"Pedro, motociclista, quer mudar de faixa. Ele deve:",,"Sinalizar antes, olhar pelos retrovisores e só mudar se for seguro.",O uso das setas é obrigatório e evita colisões laterais.,Cortar logo para não perder espaço.,Mudar rápido sem avisar.,Esperar o outro buzinar.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m2-q14,1,2,Escolhas e Consequências,14,facil,Por que as infrações gravíssimas podem ter multa multiplicada?,,Pelo alto potencial de dano à vida e à coletividade.,Refletem a gravidade da infração.,Para arrecadar mais.,Porque são raras.,Para punir só quem é reincidente.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m2-q15,1,2,Escolhas e Consequências,15,dificil,Quais penalidades o CTB prevê?,,"Advertência por escrito, multa, suspensão, cassação e curso de reciclagem.",Penalidades previstas no art. 256 do CTB,Multa e apreensão do veículo.,Advertência e multa.,Prisão do condutor.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m2-q16,1,2,Escolhas e Consequências,16,facil,Qual é o comportamento mais seguro ao dirigir perto de ciclistas?,,"Reduzir a velocidade e manter uma distância mínima de 1,5 metro ao ultrapassar.",Essa distância está no art. 201 do CTB.,Acelerar para ultrapassar rapidamente.,Buzinar para o ciclista sair.,Passar bem perto do ciclista para não prejudicar o fluxo de veículos.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m2-q17,1,2,Escolhas e Consequências,17,dificil,Quando a responsabilidade por uma infração de trânsito é do proprietário do veículo?,,Quando a infração estiver ligada às condições do veículo ou à falta de licenciamento.,Infrações ligadas à condição do veículo.,Quando o condutor não respeita a sinalização de trânsito.,Quando o condutor estaciona em vaga comum.,Quando o condutor utiliza farol baixo à noite.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m2-q18,1,2,Escolhas e Consequências,18,facil,Quem é o responsável pela maioria das infrações durante a condução?,,O condutor.,"Regra geral, exceções no art. 257.",O fabricante.,O pedestre.,O guincho.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m2-q19,1,2,Escolhas e Consequências,19,intermediario,A medida administrativa de remoção do veículo (art. 271) ocorre quando:,,"A infração impede a circulação ou oferece risco, exigindo que o veículo seja recolhido pelo
agente.",Aplicável para ações que representam risco ou impedem o fluxo das vias.,Há pneu calibrado.,Carro está limpo.,Motorista é habilitado.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m2-q20,1,2,Escolhas e Consequências,20,intermediario,A medida administrativa de retenção do veículo (art. 270) significa:,,"Fica parado até sanar a irregularidade no local, se possível.",Retem-se o veículo pelo tempo suficiente para averiguar ou sanar uma situação.,Vai direto ao pátio do órgão de trânsito.,Que será aplicada multa em dobro.,Perda do veículo.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m2-q21,1,2,Escolhas e Consequências,21,intermediario,A suspensão do direito de dirigir pode ocorrer por infração específica quando:,,"A própria infração prevê suspensão (ex.: álcool, corrida, ameaçar pedestres).","Nas situações em que a infração, por expressa previsão legal, implicar a aplicação conjunta da
penalidade de suspensão do direito de dirigir.",Somar 10 pontos.,Houver apenas advertência.,Qualquer infração leve.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m2-q22,1,2,Escolhas e Consequências,22,dificil,Conduzir veículo não registrado e licenciado é infração:,,Gravíssima.,Exigência do licenciamento.,Leve.,Não é considerada infração.,Grave.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m2-q23,1,2,Escolhas e Consequências,23,intermediario,Dirigir com CNH vencida há mais de 30 dias é:,,"Infração gravíssima, com multa e retenção do veículo até ser apresentado condutor
habilitado.","O condutor deve estar devidamente habilitado para dirigir veículos. Extrapolar o prazo e conduzir
é uma infração, conforme art. 162, inciso V, do CTB.",Permitido por 1 ano.,Infração leve e o condutor recebe advertência verbal.,Infração leve sem multa.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m2-q24,1,2,Escolhas e Consequências,24,intermediario,Dirigir com documento cassado ou com suspensão é:,,"Infração gravíssima, com multa (três vezes), recolhimento do documento e retenção do
veículo.","Infração prevista no art. 162, inciso II, do CTB.",Permitido se for perto de casa.,"Permitido, desde que ligue o pisca-alerta.",Infração leve.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m2-q25,1,2,Escolhas e Consequências,25,dificil,Dirigir veículo de categoria superior à sua habilitação é:,,"Infração gravíssima, com multa (duas vezes) e retenção do veículo.","Infração prevista no art. 162, inciso III, do CTB.",Permitido aos domingos.,Infração média.,Sem problema se tiver cuidado.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m2-q26,1,2,Escolhas e Consequências,26,intermediario,É correto parar ou estacionar sobre faixa de pedestres?,,Não. Bloqueia a passagem e configura uma infração de trânsito.,O condutor deve observar as preferências da via e estacionar nos locais apropriados.,"Sim, se for após as 22h.","Sim, se não houver fiscalização.","Sim, se ligar o pisca-alerta.",/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m2-q27,1,2,Escolhas e Consequências,27,dificil,"De acordo com o CTB, qual é a natureza da infração cometida ao estacionar o veículo
bloqueando o acesso a hidrantes, garagens, tampas de poço de visita ou galerias pluviais?",,"Proibido, porque atrapalha serviços essenciais e causa risco.","Conforme estabelece o Art. 181, inciso X do CTB, estacionar o veículo impedindo a
movimentação de outro veículo ou o acesso a saídas de garagens e o Art. 181, inciso VI, que trata de
estacionar em desacordo com as condições regulamentadas especificamente nas áreas de hidrantes de
incêndio, ambos são classificados como infração média, sujeitos à multa e à medida administrativa de remoção
do veículo. Bloquear tais acessos prejudica serviços públicos essenciais e o direito de acesso à propriedade.",Permitido com pisca-alerta.,Permitido à noite e domingos.,Permitido se o carro ficar ligado.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
